,case_type,age,sex,race,is_poor,bond,bond_type,prior_F,prior_M,gini,released,sentence_type,sentence,bond_NA,held_wo_bail,sentence_NA
20572,M,31.0,F,B,1.0,0.0,6,0.0,0.0,0.39,1.0,0.0,3.0,False,False,False
20573,M,19.0,M,W,0.0,0.0,6,0.0,0.0,0.37,1.0,0.0,0.0,False,False,False
20574,M,32.0,M,B,0.0,0.0,6,0.0,0.0,0.37,1.0,4.0,0.0,False,False,True
20575,M,25.0,M,B,1.0,0.0,6,0.0,3.0,0.37,1.0,4.0,0.0,False,False,True
20576,M,18.0,M,W,1.0,0.0,6,0.0,0.0,0.37,1.0,0.0,12.0,False,False,False
20577,M,55.0,M,W,0.0,0.0,6,0.0,1.0,0.49,1.0,4.0,0.0,False,False,True
20578,M,22.0,M,B,0.0,0.0,6,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
20579,M,22.0,F,B,1.0,0.0,6,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
20580,M,35.0,M,B,1.0,0.0,6,0.0,1.0,0.46,1.0,4.0,0.0,False,False,True
20581,M,22.0,M,W,0.0,0.0,6,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
20582,M,,,W,,0.0,6,,,0.44,1.0,,,False,False,True
20583,M,18.0,F,W,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20584,M,20.0,M,W,0.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20585,M,34.0,F,B,0.0,0.0,6,0.0,2.0,0.41,1.0,0.0,0.328542094455852,False,False,False
20586,M,19.0,F,B,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,12.1642710472279,False,False,False
20587,M,20.0,F,B,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,12.1642710472279,False,False,False
20588,M,19.0,F,B,0.0,0.0,6,0.0,0.0,0.43,1.0,1.0,6.0,False,False,False
20589,M,18.0,M,B,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,3.0,False,False,False
20590,M,38.0,F,W,1.0,0.0,6,0.0,0.0,0.51,1.0,4.0,0.0,False,False,True
20591,M,29.0,M,B,0.0,0.0,6,0.0,0.0,0.51,1.0,0.0,0.0,False,False,False
20592,M,21.0,M,B,0.0,0.0,6,0.0,0.0,0.51,1.0,0.0,0.0,False,False,False
20593,M,45.0,M,W,0.0,0.0,6,2.0,1.0,0.41,1.0,4.0,0.0,False,False,True
20594,M,24.0,M,A,,0.0,6,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
20595,M,22.0,M,W,,0.0,6,0.0,0.0,0.53,1.0,4.0,0.0,False,False,True
20596,M,18.0,M,W,0.0,0.0,6,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
20597,M,64.0,F,W,0.0,0.0,6,0.0,0.0,0.45,1.0,0.0,0.0,False,False,False
20598,M,21.0,M,W,0.0,0.0,6,0.0,1.0,0.45,1.0,0.0,0.0,False,False,False
20599,M,22.0,M,B,1.0,0.0,6,1.0,1.0,0.43,1.0,4.0,0.0,False,False,True
20600,M,33.0,M,B,0.0,0.0,6,0.0,1.0,0.43,1.0,1.0,12.1642710472279,False,False,False
20601,M,20.0,M,B,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20602,M,43.0,M,A,0.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20603,M,50.0,M,B,0.0,0.0,6,1.0,1.0,0.49,1.0,4.0,0.0,False,False,True
20604,M,21.0,M,B,0.0,0.0,6,0.0,0.0,0.49,1.0,0.0,0.0,False,False,False
20605,M,38.0,F,W,0.0,0.0,6,1.0,8.0,0.49,1.0,0.0,12.0,False,False,False
20606,M,23.0,F,B,1.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20607,M,27.0,M,B,1.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20608,M,53.0,M,W,0.0,0.0,6,0.0,0.0,0.49,1.0,0.0,0.985626283367556,False,False,False
20609,S,22.0,M,B,1.0,0.0,6,0.0,1.0,0.5,1.0,0.0,12.0,False,False,False
20610,M,36.0,F,B,1.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20611,M,27.0,F,B,1.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20612,M,25.0,M,B,1.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20613,M,19.0,M,B,0.0,0.0,6,,,0.54,1.0,4.0,0.0,False,False,True
20614,M,31.0,F,,0.0,0.0,6,0.0,1.0,0.54,1.0,4.0,0.0,False,False,True
20615,M,26.0,M,B,0.0,0.0,6,0.0,0.0,0.54,1.0,0.0,0.0,False,False,False
20616,M,25.0,M,B,0.0,0.0,6,0.0,0.0,0.54,1.0,4.0,0.0,False,False,True
20617,M,49.0,M,B,1.0,0.0,6,2.0,1.0,0.47,1.0,4.0,0.0,False,False,True
20618,M,43.0,M,B,0.0,0.0,6,0.0,10.0,0.47,1.0,4.0,0.0,False,False,True
20619,M,23.0,M,W,1.0,0.0,6,2.0,3.0,0.47,1.0,0.0,0.0,False,False,False
20620,M,20.0,M,W,1.0,0.0,6,0.0,0.0,0.47,1.0,4.0,0.0,False,False,True
20621,M,28.0,F,W,0.0,0.0,6,0.0,2.0,0.44,1.0,0.0,0.0,False,False,False
20622,M,28.0,F,B,1.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20623,M,35.0,F,B,0.0,0.0,6,0.0,1.0,0.43,1.0,4.0,0.0,False,False,True
20624,F,20.0,F,W,0.0,0.0,6,3.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20625,M,31.0,M,B,,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20626,M,55.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20627,M,19.0,M,W,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,2.0,False,False,False
20628,M,21.0,M,W,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20629,M,21.0,F,B,1.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20630,M,24.0,F,B,1.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20631,M,25.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20632,M,18.0,F,B,1.0,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20633,M,19.0,F,B,0.0,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20634,M,22.0,M,B,1.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20635,M,24.0,M,W,1.0,0.0,6,1.0,6.0,0.41,1.0,1.0,0.985626283367556,False,False,False
20636,M,19.0,F,B,1.0,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20637,M,19.0,F,W,1.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20638,M,20.0,F,W,0.0,0.0,6,0.0,1.0,0.42,1.0,0.0,0.0,False,False,False
20639,M,21.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20640,M,35.0,F,A,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20641,M,22.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20642,M,20.0,M,W,1.0,0.0,6,0.0,1.0,0.42,1.0,0.0,0.985626283367556,False,False,False
20643,M,20.0,M,W,0.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20644,M,40.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20645,M,43.0,M,A,0.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20646,M,23.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20647,M,33.0,M,B,0.0,0.0,6,0.0,5.0,0.42,1.0,0.0,0.0,False,False,False
20648,M,52.0,F,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20649,M,27.0,F,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20650,M,20.0,F,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20651,M,38.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20652,M,43.0,F,B,0.0,0.0,6,1.0,3.0,0.42,1.0,0.0,0.0,False,False,False
20653,M,19.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20654,M,28.0,M,B,1.0,0.0,6,0.0,4.0,0.42,1.0,4.0,0.0,False,False,True
20655,M,40.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20656,M,23.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20657,M,23.0,M,B,0.0,0.0,6,0.0,1.0,0.42,1.0,0.0,0.0,False,False,False
20658,M,64.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20659,M,81.0,F,W,0.0,0.0,6,0.0,3.0,0.44,1.0,4.0,0.0,False,False,True
20660,M,43.0,M,W,0.0,0.0,6,0.0,2.0,0.41,1.0,0.0,0.0,False,False,False
20661,M,24.0,M,B,1.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20662,M,18.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20663,M,19.0,M,W,,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20664,M,27.0,F,W,,0.0,6,2.0,3.0,0.39,1.0,,,False,False,True
20665,M,23.0,M,B,1.0,0.0,6,2.0,3.0,0.46,1.0,1.0,0.985626283367556,False,False,False
20666,M,21.0,F,B,,0.0,6,0.0,1.0,0.46,1.0,0.0,0.985626283367556,False,False,False
20667,M,18.0,F,W,1.0,0.0,6,0.0,0.0,0.46,1.0,0.0,0.0,False,False,False
20668,M,24.0,M,B,0.0,0.0,6,0.0,0.0,0.46,1.0,0.0,0.0,False,False,False
20669,M,60.0,M,A,0.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.985626283367556,False,False,False
20670,M,68.0,M,W,0.0,0.0,6,0.0,0.0,0.38,1.0,0.0,0.0,False,False,False
20671,M,23.0,F,W,0.0,0.0,6,1.0,0.0,0.46,1.0,0.0,0.985626283367556,False,False,False
20672,M,31.0,M,B,1.0,0.0,6,1.0,1.0,0.46,1.0,0.0,0.985626283367556,False,False,False
20673,M,42.0,F,B,1.0,0.0,6,0.0,1.0,0.38,1.0,0.0,0.985626283367556,False,False,False
20674,M,30.0,F,W,1.0,0.0,6,0.0,6.0,0.43,1.0,0.0,0.0,False,False,False
20675,M,31.0,F,W,0.0,0.0,6,0.0,1.0,0.43,1.0,0.0,0.0,False,False,False
20676,M,21.0,M,W,,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20677,M,22.0,F,W,,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20678,M,45.0,F,W,0.0,0.0,6,0.0,2.0,0.43,1.0,0.0,0.0,False,False,False
20679,M,27.0,M,B,0.0,0.0,6,4.0,23.0,0.47,1.0,0.0,0.0,False,False,False
20680,M,18.0,F,W,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20681,M,24.0,F,W,0.0,0.0,6,0.0,1.0,0.47,1.0,0.0,0.0,False,False,False
20682,M,25.0,M,W,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20683,M,18.0,M,W,,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20684,M,18.0,M,B,,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20685,M,24.0,M,W,1.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20686,M,41.0,M,B,1.0,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20687,M,26.0,M,B,0.0,0.0,6,0.0,1.0,0.39,1.0,4.0,0.0,False,False,True
20688,M,25.0,M,W,0.0,0.0,6,6.0,2.0,0.39,1.0,0.0,2.0,False,False,False
20689,M,25.0,M,B,0.0,0.0,6,0.0,0.0,0.37,1.0,4.0,0.0,False,False,True
20690,M,21.0,M,W,0.0,0.0,6,0.0,0.0,0.37,1.0,0.0,0.0,False,False,False
20691,M,23.0,F,W,0.0,0.0,6,0.0,0.0,0.37,1.0,4.0,0.0,False,False,True
20692,M,35.0,F,W,1.0,0.0,6,0.0,0.0,0.49,1.0,0.0,0.0,False,False,False
20693,M,24.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20694,M,24.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20695,M,24.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20696,M,26.0,M,B,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20697,M,22.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20698,M,19.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20699,M,19.0,M,W,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20700,M,19.0,F,W,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20701,M,20.0,M,A,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20702,M,31.0,M,W,0.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20703,M,25.0,M,B,0.0,0.0,6,0.0,0.0,0.51,1.0,0.0,0.0,False,False,False
20704,M,18.0,M,B,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20705,M,22.0,M,B,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20706,M,24.0,M,W,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20707,M,22.0,M,B,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20708,,37.0,M,B,0.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20709,M,26.0,F,W,0.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20710,M,,F,W,,0.0,6,,,0.49,1.0,,,False,False,True
20711,M,,F,W,,0.0,6,,,0.49,1.0,,,False,False,True
20712,M,19.0,F,B,0.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20713,M,26.0,M,W,0.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20714,M,51.0,M,B,0.0,0.0,6,0.0,0.0,0.49,1.0,0.0,0.0,False,False,False
20715,M,18.0,M,B,1.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20716,M,40.0,M,W,0.0,0.0,6,0.0,2.0,0.49,1.0,0.0,0.985626283367556,False,False,False
20717,M,61.0,F,B,1.0,0.0,6,3.0,7.0,0.42,1.0,0.0,12.0,False,False,False
20718,M,38.0,M,B,1.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20719,M,26.0,M,B,0.0,0.0,6,0.0,3.0,0.42,1.0,0.0,0.0,False,False,False
20720,S,34.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20721,M,43.0,F,B,1.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20722,M,23.0,M,B,0.0,0.0,6,0.0,0.0,0.54,1.0,0.0,0.0,False,False,False
20723,M,20.0,M,W,0.0,0.0,6,0.0,0.0,0.54,1.0,0.0,0.0,False,False,False
20724,M,25.0,M,B,1.0,0.0,6,3.0,1.0,0.54,1.0,0.0,0.0,False,False,False
20725,M,35.0,M,B,0.0,0.0,6,0.0,1.0,0.54,1.0,1.0,0.985626283367556,False,False,False
20726,M,23.0,M,B,1.0,0.0,6,0.0,3.0,0.54,1.0,4.0,0.0,False,False,True
20727,M,23.0,M,B,0.0,0.0,6,0.0,2.0,0.54,1.0,4.0,0.0,False,False,True
20728,M,48.0,M,B,1.0,0.0,6,7.0,8.0,0.47,1.0,4.0,0.0,False,False,True
20729,M,56.0,M,B,0.0,0.0,6,0.0,4.0,0.47,1.0,0.0,0.0,False,False,False
20730,M,48.0,F,W,0.0,0.0,6,0.0,2.0,0.44,1.0,0.0,0.0,False,False,False
20731,M,22.0,M,B,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20732,M,31.0,M,W,1.0,0.0,6,2.0,7.0,0.44,1.0,1.0,3.0,False,False,False
20733,M,36.0,M,W,1.0,0.0,6,7.0,13.0,0.43,1.0,4.0,0.0,False,False,True
20734,M,23.0,M,W,0.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20735,M,33.0,F,B,0.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20736,M,21.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20737,M,33.0,M,W,0.0,0.0,6,2.0,0.0,0.52,1.0,1.0,0.985626283367556,False,False,False
20738,M,22.0,F,B,0.0,0.0,6,0.0,4.0,0.52,1.0,0.0,0.0,False,False,False
20739,M,26.0,M,B,1.0,0.0,6,0.0,2.0,0.52,1.0,4.0,0.0,False,False,True
20740,M,36.0,F,W,0.0,0.0,6,21.0,6.0,0.45,1.0,0.0,0.985626283367556,False,False,False
20741,M,38.0,M,W,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20742,M,40.0,F,W,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20743,M,45.0,F,W,1.0,0.0,6,9.0,3.0,0.44,1.0,0.0,3.0,False,False,False
20744,M,60.0,F,W,0.0,0.0,6,0.0,2.0,0.48,1.0,0.0,3.0,False,False,False
20745,M,58.0,M,W,0.0,0.0,6,0.0,0.0,0.39,1.0,0.0,0.0,False,False,False
20746,M,45.0,M,W,0.0,0.0,6,0.0,0.0,0.39,1.0,0.0,0.0,False,False,False
20747,M,25.0,F,B,0.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20748,M,28.0,M,B,1.0,0.0,6,0.0,1.0,0.41,1.0,0.0,0.0,False,False,False
20749,M,22.0,M,B,1.0,0.0,6,0.0,3.0,0.42,1.0,1.0,12.0,False,False,False
20750,M,19.0,M,B,1.0,0.0,6,0.0,1.0,0.42,1.0,1.0,12.9856262833676,False,False,False
20751,M,51.0,F,W,0.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20752,M,51.0,F,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20753,M,46.0,F,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20754,M,49.0,F,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20755,M,19.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20756,M,61.0,F,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20757,M,32.0,M,W,0.0,0.0,6,0.0,4.0,0.42,1.0,0.0,0.0,False,False,False
20758,M,30.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20759,M,19.0,F,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20760,M,33.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20761,M,26.0,M,B,1.0,0.0,6,4.0,1.0,0.42,1.0,0.0,3.0,False,False,False
20762,M,45.0,F,B,0.0,0.0,6,1.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20763,M,22.0,M,B,0.0,0.0,6,0.0,0.0,0.42,1.0,0.0,0.0,False,False,False
20764,M,54.0,F,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20765,M,29.0,M,W,0.0,0.0,6,0.0,4.0,0.42,1.0,0.0,0.985626283367556,False,False,False
20766,M,61.0,F,W,0.0,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20767,M,20.0,M,B,1.0,0.0,6,0.0,1.0,0.39,1.0,0.0,3.0,False,False,False
20768,M,18.0,M,W,0.0,0.0,6,0.0,0.0,0.39,1.0,0.0,6.0,False,False,False
20769,M,39.0,M,B,1.0,0.0,6,3.0,5.0,0.46,1.0,1.0,0.985626283367556,False,False,False
20770,M,20.0,F,B,1.0,0.0,6,0.0,0.0,0.46,1.0,0.0,12.0,False,False,False
20771,M,56.0,M,W,0.0,0.0,6,0.0,1.0,0.38,1.0,4.0,0.0,False,False,True
20772,M,42.0,M,B,1.0,0.0,6,3.0,3.0,0.38,1.0,4.0,0.0,False,False,True
20773,M,40.0,M,W,1.0,0.0,6,1.0,3.0,0.45,1.0,0.0,0.0,False,False,False
20774,M,23.0,M,W,0.0,0.0,6,0.0,0.0,0.5,1.0,0.0,0.0,False,False,False
20775,M,19.0,M,W,,0.0,6,0.0,0.0,0.45,1.0,4.0,0.0,False,False,True
20776,M,23.0,F,B,0.0,0.0,6,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
20777,M,24.0,F,B,0.0,0.0,6,0.0,1.0,0.38,1.0,0.0,0.0,False,False,False
20778,M,22.0,M,A,0.0,0.0,6,0.0,1.0,0.38,1.0,0.0,0.985626283367556,False,False,False
20779,M,28.0,M,B,0.0,0.0,6,0.0,3.0,0.38,1.0,4.0,0.0,False,False,True
20780,M,29.0,F,W,,0.0,6,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
20781,M,30.0,M,W,,0.0,6,0.0,0.0,0.38,1.0,4.0,0.0,False,False,True
20782,M,27.0,M,W,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.985626283367556,False,False,False
20783,M,20.0,M,W,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20784,M,39.0,M,W,0.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20785,M,21.0,F,B,,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20786,M,51.0,M,W,0.0,0.0,6,1.0,1.0,0.44,1.0,0.0,0.0,False,False,False
20787,M,31.0,F,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20788,M,37.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20789,M,38.0,M,W,0.0,0.0,6,0.0,1.0,0.46,1.0,4.0,0.0,False,False,True
20790,M,30.0,F,W,0.0,0.0,6,0.0,7.0,0.39,1.0,0.0,0.0,False,False,False
20791,M,27.0,M,W,0.0,0.0,6,0.0,8.0,0.37,1.0,0.0,0.0,False,False,False
20792,M,69.0,M,W,0.0,0.0,6,3.0,1.0,0.49,1.0,0.0,3.0,False,False,False
20793,M,22.0,M,W,1.0,0.0,6,0.0,0.0,0.4,1.0,0.0,2.0,False,False,False
20794,M,52.0,F,B,0.0,0.0,6,0.0,0.0,0.44,1.0,0.0,0.0,False,False,False
20795,M,28.0,M,W,0.0,0.0,6,6.0,3.0,0.44,1.0,0.0,0.0,False,False,False
20796,M,33.0,F,B,0.0,0.0,6,0.0,1.0,0.41,1.0,0.0,0.0,False,False,False
20797,M,33.0,F,B,0.0,0.0,6,0.0,0.0,0.41,1.0,0.0,0.0,False,False,False
20798,M,24.0,M,B,0.0,0.0,6,0.0,1.0,0.41,1.0,0.0,0.0,False,False,False
20799,M,34.0,F,B,0.0,0.0,6,0.0,1.0,0.41,1.0,0.0,0.0,False,False,False
20800,M,36.0,F,B,0.0,0.0,6,0.0,0.0,0.41,1.0,4.0,0.0,False,False,True
20801,M,21.0,F,B,1.0,0.0,6,0.0,10.0,0.48,1.0,0.0,4.0,False,False,False
20802,M,22.0,M,W,0.0,0.0,6,0.0,0.0,0.48,1.0,0.0,4.0,False,False,False
20803,M,19.0,M,W,0.0,0.0,6,0.0,0.0,0.48,1.0,4.0,0.0,False,False,True
20804,M,23.0,M,B,0.0,0.0,6,0.0,2.0,0.48,1.0,0.0,0.0,False,False,False
20805,M,26.0,M,W,0.0,0.0,6,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
20806,M,20.0,M,A,1.0,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20807,M,18.0,M,B,,0.0,6,0.0,0.0,0.43,1.0,4.0,0.0,False,False,True
20808,M,19.0,M,B,0.0,0.0,6,0.0,1.0,0.43,1.0,4.0,0.0,False,False,True
20809,M,29.0,M,B,0.0,0.0,6,2.0,1.0,0.43,1.0,4.0,0.0,False,False,True
20810,M,61.0,F,,0.0,0.0,6,0.0,0.0,0.49,1.0,4.0,0.0,False,False,True
20811,M,44.0,M,B,0.0,0.0,6,0.0,1.0,0.49,1.0,4.0,0.0,False,False,True
20812,M,18.0,M,B,1.0,0.0,6,0.0,0.0,0.49,1.0,1.0,6.0,False,False,False
20813,M,25.0,F,B,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20814,M,59.0,M,B,1.0,0.0,6,13.0,13.0,0.42,1.0,1.0,6.0,False,False,False
20815,M,31.0,M,B,0.0,0.0,6,0.0,0.0,0.54,1.0,0.0,0.0,False,False,False
20816,M,20.0,F,B,,0.0,6,0.0,0.0,0.54,1.0,4.0,0.0,False,False,True
20817,M,31.0,M,B,0.0,0.0,6,3.0,8.0,0.54,1.0,0.0,0.328542094455852,False,False,False
20818,M,27.0,M,W,0.0,0.0,6,0.0,0.0,0.47,1.0,0.0,0.0,False,False,False
20819,M,28.0,F,W,1.0,0.0,6,0.0,4.0,0.47,1.0,1.0,0.985626283367556,False,False,False
20820,M,27.0,M,B,0.0,0.0,6,3.0,9.0,0.47,1.0,0.0,0.0,False,False,False
20821,M,24.0,M,W,0.0,0.0,6,0.0,0.0,0.44,1.0,4.0,0.0,False,False,True
20822,M,42.0,F,W,0.0,0.0,6,0.0,1.0,0.44,1.0,0.0,0.0,False,False,False
20823,M,36.0,F,B,0.0,0.0,6,0.0,5.0,0.43,1.0,0.0,0.0,False,False,False
20824,M,18.0,M,B,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.0,False,False,False
20825,M,21.0,M,B,1.0,0.0,6,0.0,0.0,0.43,1.0,0.0,0.985626283367556,False,False,False
20826,M,71.0,M,W,0.0,0.0,6,0.0,0.0,0.42,1.0,4.0,0.0,False,False,True
20827,M,30.0,M,B,0.0,0.0,6,0.0,1.0,0.42,1.0,4.0,0.0,False,False,True
20828,M,22.0,M,B,0.0,0.0,6,0.0,0.0,0.52,1.0,4.0,0.0,False,False,True
20829,M,37.0,F,W,0.0,0.0,6,0.0,0.0,0.46,1.0,0.0,0.164271047227926,False,False,False
20830,M,65.0,M,B,1.0,0.0,6,0.0,0.0,0.46,1.0,4.0,0.0,False,False,True
20831,M,49.0,M,W,0.0,0.0,6,0.0,0.0,0.48,1.0,1.0,6.0,False,False,False
20832,M,46.0,M,B,0.0,0.0,6,0.0,4.0,0.39,1.0,1.0,3.0,False,False,False
20833,M,31.0,M,B,0.0,0.0,6,0.0,3.0,0.41,1.0,0.0,0.0,False,False,False
20834,M,22.0,F,W,0.0,0.0,6,0.0,0.0,0.45,1.0,4.0,0.0,False,False,True
